DataAut,Numero Autorizzazione,Soggetto,Piva,Via Autorizzazione,Civico Autorizzazione,Oggetto,Dettaglio Oggetto,Area,Durata,Data Inizio,Data Fine
29/09/16,358229/2016,CONDOMINIO VIA ANFOSSI 13 ,95588710152,Via ANFOSSI AUGUSTO,13,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,6.035,62,10/10/16,10/12/16
30/09/16,335679/2016,PIAZZA VENEZIA SRL  ,3967650262,Piazza CORDUSIO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,46.2,92,01/08/16,31/10/16
30/09/16,335679/2016,PIAZZA VENEZIA SRL  ,3967650262,Piazza CORDUSIO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,1.54,92,01/08/16,31/10/16
30/09/16,345994/2016,TRADIM SPA - IN LIQUIDAZIONE ,12939130154,Via BIGLI,1,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,5.175,165,,
30/09/16,345994/2016,TRADIM SPA - IN LIQUIDAZIONE ,12939130154,Via BIGLI,1,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,37.95,165,,
30/09/16,345994/2016,TRADIM SPA - IN LIQUIDAZIONE ,12939130154,Via VERRI PIETRO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,5.22,165,,
30/09/16,345994/2016,TRADIM SPA - IN LIQUIDAZIONE ,12939130154,Via VERRI PIETRO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,39.71,165,,
30/09/16,349527/2016,ATM - AZIENDA TRASPORTI MILANESI SPA ,97230720159,Via PADOVA,112,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,34.8,60,12/10/16,10/12/16
30/09/16,352038/2016,CONDOMINIO CORSO LODI 34/A ,97333940159,Corso LODI,34,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",8.84,90,,
30/09/16,352038/2016,CONDOMINIO CORSO LODI 34/A ,97333940159,Corso LODI,34,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,39.975,90,,
30/09/16,360647/2016,IMMOBILIARE SAN GAUDENZIO SAS ,8616350966,Via ACCADEMIA,26,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,16.48,90,18/10/16,15/01/17
30/09/16,360647/2016,IMMOBILIARE SAN GAUDENZIO SAS ,8616350966,Via ACCADEMIA,26,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,10.3,90,18/10/16,15/01/17
30/09/16,360647/2016,IMMOBILIARE SAN GAUDENZIO SAS ,8616350966,Via ACCADEMIA,26,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.69,90,18/10/16,15/01/17
30/09/16,363307/2016,UNIPOLSAI ASSICURAZIONI SPA ,818570012,Vicolo FIORI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,9.38,120,,
30/09/16,363307/2016,UNIPOLSAI ASSICURAZIONI SPA ,818570012,Vicolo FIORI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,26.8,120,,
30/09/16,363307/2016,UNIPOLSAI ASSICURAZIONI SPA ,818570012,Vicolo FIORI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.62,120,,
30/09/16,363307/2016,UNIPOLSAI ASSICURAZIONI SPA ,818570012,Via PONTACCIO,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,3.01,120,,
30/09/16,363307/2016,UNIPOLSAI ASSICURAZIONI SPA ,818570012,Via PONTACCIO,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,8.6,120,,
30/09/16,363307/2016,UNIPOLSAI ASSICURAZIONI SPA ,818570012,Via PONTACCIO,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",9.72,120,,
30/09/16,363307/2016,UNIPOLSAI ASSICURAZIONI SPA ,818570012,Via PONTACCIO,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.62,120,,
30/09/16,363307/2016,UNIPOLSAI ASSICURAZIONI SPA ,818570012,Via PONTACCIO,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,3.105,120,,
30/09/16,363307/2016,UNIPOLSAI ASSICURAZIONI SPA ,818570012,Via PONTACCIO,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,11,120,,
30/09/16,363847/2016,ALER MILANO ,1349670156,Via BARRILI ANTON GIULIO,18,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,52,240,10/11/16,07/07/17
30/09/16,363847/2016,ALER MILANO ,1349670156,Via BARRILI ANTON GIULIO,18,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,15.6,240,10/11/16,07/07/17
30/09/16,363847/2016,ALER MILANO ,1349670156,Via BARRILI ANTON GIULIO,18,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,10.8,240,10/11/16,07/07/17
30/09/16,363847/2016,ALER MILANO ,1349670156,Via NEERA ANNA,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,44.5,240,10/11/16,07/07/17
30/09/16,363847/2016,ALER MILANO ,1349670156,Via NEERA ANNA,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,13.35,240,10/11/16,07/07/17
30/09/16,363847/2016,ALER MILANO ,1349670156,Via NEERA ANNA,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,17.75,240,10/11/16,07/07/17
30/09/16,363847/2016,ALER MILANO ,1349670156,Via MONTEGANI LODOVICO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,113.1,240,10/11/16,07/07/17
30/09/16,363847/2016,ALER MILANO ,1349670156,Via MONTEGANI LODOVICO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,43.2,240,10/11/16,07/07/17
30/09/16,363847/2016,ALER MILANO ,1349670156,Via MONTEGANI LODOVICO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,21.15,240,10/11/16,07/07/17
30/09/16,371662/2016,CONDOMINIO VIA BUSCHI 10/12  ,95682870159,Via BUSCHI AVERARDO,10,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,30,60,,
30/09/16,377493/2016,ALCORINVEST SRL ,9501200159,Via SCARLATTI DOMENICO,4,"Occupazioni permanenti per attività edilizia, per la posa di gru e simili",Ponteggio alla base,54.468,400,13/10/16,16/11/17
30/09/16,377493/2016,ALCORINVEST SRL ,9501200159,Via SCARLATTI DOMENICO,4,"Occupazioni permanenti per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,4.96,400,13/10/16,16/11/17
30/09/16,377493/2016,ALCORINVEST SRL ,9501200159,Corso BUENOS AIRES,0,"Occupazioni permanenti per attività edilizia, per la posa di gru e simili",Ponteggio alla base,13.465,400,13/10/16,16/11/17
30/09/16,377493/2016,ALCORINVEST SRL ,9501200159,Corso BUENOS AIRES,0,"Occupazioni permanenti per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,32.316,400,13/10/16,16/11/17
30/09/16,377493/2016,ALCORINVEST SRL ,9501200159,Via TAMAGNO FRANCESCO,0,"Occupazioni permanenti per attività edilizia, per la posa di gru e simili",Ponteggio alla base,10.8,400,13/10/16,16/11/17
30/09/16,377493/2016,ALCORINVEST SRL ,9501200159,Via TAMAGNO FRANCESCO,0,"Occupazioni permanenti per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,10.8,400,13/10/16,16/11/17
30/09/16,384867/2016,"CONDOMINIO VIA SCOGLIO DI QUARTO, 4 ",95541460150,Via SCOGLIO DI QUARTO,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",27.72,60,20/10/16,18/12/16
30/09/16,384867/2016,"CONDOMINIO VIA SCOGLIO DI QUARTO, 4 ",95541460150,Via SCOGLIO DI QUARTO,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,17.28,60,20/10/16,18/12/16
30/09/16,384867/2016,"CONDOMINIO VIA SCOGLIO DI QUARTO, 4 ",95541460150,Via SCOGLIO DI QUARTO,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,27,60,20/10/16,18/12/16
30/09/16,387963/2016,"CONDOMINIO VIA CATERINA DA FORLI,7 ",80317160150,Via FEZZAN,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,25.375,61,11/09/16,10/11/16
30/09/16,387963/2016,"CONDOMINIO VIA CATERINA DA FORLI,7 ",80317160150,Via FEZZAN,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,7,61,11/09/16,10/11/16
30/09/16,387963/2016,"CONDOMINIO VIA CATERINA DA FORLI,7 ",80317160150,Via FEZZAN,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,8.4,61,11/09/16,10/11/16
30/09/16,387963/2016,"CONDOMINIO VIA CATERINA DA FORLI,7 ",80317160150,Viale CATERINA DA FORLI',7,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,30.45,61,11/09/16,10/11/16
30/09/16,387963/2016,"CONDOMINIO VIA CATERINA DA FORLI,7 ",80317160150,Viale CATERINA DA FORLI',7,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,7.25,61,11/09/16,10/11/16
30/09/16,387963/2016,"CONDOMINIO VIA CATERINA DA FORLI,7 ",80317160150,Viale CATERINA DA FORLI',7,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Castello di tiro,3.96,61,11/09/16,10/11/16
30/09/16,387963/2016,"CONDOMINIO VIA CATERINA DA FORLI,7 ",80317160150,Viale CATERINA DA FORLI',7,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,8.7,61,11/09/16,10/11/16
30/09/16,387963/2016,"CONDOMINIO VIA CATERINA DA FORLI,7 ",80317160150,Viale CATERINA DA FORLI',7,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,20.02,61,11/09/16,10/11/16
30/09/16,387963/2016,"CONDOMINIO VIA CATERINA DA FORLI,7 ",80317160150,Viale CATERINA DA FORLI',7,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,4.5,61,11/09/16,10/11/16
30/09/16,387963/2016,"CONDOMINIO VIA CATERINA DA FORLI,7 ",80317160150,Viale CATERINA DA FORLI',7,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,5.4,61,11/09/16,10/11/16
30/09/16,393281/2016,CONDOMINIO VIA CONTE ROSSO 26 ,95523880151,Via CONTE ROSSO,26,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,9,60,19/10/16,17/12/16
30/09/16,393281/2016,CONDOMINIO VIA CONTE ROSSO 26 ,95523880151,Via CONTE ROSSO,26,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,34.2,60,19/10/16,17/12/16
03/10/16,160876/2016,CONDOMINIO VIA WASHINGTON 104 ,80173300155,Via WASHINGTON GIORGIO,104,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,18.18,90,10/10/16,07/01/17
03/10/16,160876/2016,CONDOMINIO VIA WASHINGTON 104 ,80173300155,Via WASHINGTON GIORGIO,104,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,19.695,90,10/10/16,07/01/17
03/10/16,160876/2016,CONDOMINIO VIA WASHINGTON 104 ,80173300155,Via WASHINGTON GIORGIO,104,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,2.87,90,10/10/16,07/01/17
03/10/16,160876/2016,CONDOMINIO VIA WASHINGTON 104 ,80173300155,Via SIRTE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,8.286,90,10/10/16,07/01/17
03/10/16,160876/2016,CONDOMINIO VIA WASHINGTON 104 ,80173300155,Via SIRTE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,8.977,90,10/10/16,07/01/17
03/10/16,160876/2016,CONDOMINIO VIA WASHINGTON 104 ,80173300155,Via SIRTE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,4.5,90,10/10/16,07/01/17
03/10/16,160876/2016,CONDOMINIO VIA WASHINGTON 104 ,80173300155,Via SIRTE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,20,90,10/10/16,07/01/17
03/10/16,221940/2016,DUCA HOTEL SRL ,8444200961,Via LEPETIT ROBERTO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,48,260,,
03/10/16,304913/2016,ALER MILANO ,795030154,Via TOMMEI UGO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",72.72,270,,
03/10/16,304913/2016,ALER MILANO ,795030154,Via TOMMEI UGO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,48.89,270,,
03/10/16,304913/2016,ALER MILANO ,795030154,Via TOMMEI UGO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",52.26,270,,
03/10/16,304913/2016,ALER MILANO ,795030154,Via TOMMEI UGO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,27.76,270,,
03/10/16,304913/2016,ALER MILANO ,795030154,Via CICERI VISCONTI LAURA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",59.076,270,,
03/10/16,304913/2016,ALER MILANO ,795030154,Via CICERI VISCONTI LAURA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,26.74,270,,
03/10/16,321282/2016,GITRE SRL ,9680550150,Via TALETE,32,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,9.75,180,,
03/10/16,321282/2016,GITRE SRL ,9680550150,Via TALETE,32,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,15.6,180,,
03/10/16,332383/2016,CONDOMINIO VIA ALUNNO 12 ,97469770156,Via ALUNNO NICOLO',12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",20.15,60,19/10/16,17/12/16
03/10/16,332383/2016,CONDOMINIO VIA ALUNNO 12 ,97469770156,Via ALUNNO NICOLO',12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.625,60,19/10/16,17/12/16
03/10/16,350072/2016,PROGETTO COSTRUZIONI SRL ,8340720963,Via VERRAZZANO GIOVANNI,30,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,6,180,13/10/16,10/04/17
03/10/16,363272/2016,CONDOMINIO LARGO ZANUSO 1 E 2 ,97470670155,Largo MARCO ZANUSO,1,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,101.4,185,24/10/16,26/04/17
03/10/16,363272/2016,CONDOMINIO LARGO ZANUSO 1 E 2 ,97470670155,Largo MARCO ZANUSO,1,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,25.5,185,24/10/16,26/04/17
03/10/16,363272/2016,CONDOMINIO LARGO ZANUSO 1 E 2 ,97470670155,Largo MARCO ZANUSO,1,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,7.4,185,24/10/16,26/04/17
03/10/16,363355/2016,CONDOMINIO PIAZZA WAGNER RICCARDO 6 ,95604180158,Piazza WAGNER RICCARDO,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",72.8,75,,
03/10/16,363355/2016,CONDOMINIO PIAZZA WAGNER RICCARDO 6 ,95604180158,Piazza WAGNER RICCARDO,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,21.78,75,,
03/10/16,363355/2016,CONDOMINIO PIAZZA WAGNER RICCARDO 6 ,95604180158,Piazza WAGNER RICCARDO,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,17.82,75,,
04/10/16,376508/2016,MM GESTIONI SRL ,13067170152,Via GIUBA,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",32.76,75,10/10/16,23/12/16
04/10/16,376508/2016,MM GESTIONI SRL ,13067170152,Via PADOVA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",30.42,75,10/10/16,23/12/16
05/10/16,355675/2016,"CONDOMINIO VIA VENEZIAN, 12 ",80219140151,Via VENEZIAN GIACOMO,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",7.56,30,26/10/16,24/11/16
05/10/16,355675/2016,"CONDOMINIO VIA VENEZIAN, 12 ",80219140151,Via VENEZIAN GIACOMO,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,15.4,30,26/10/16,24/11/16
05/10/16,363079/2016,"CONDOMINIO VIA VITTORIA COLONNA ,39 ",80285000156,Via COLONNA VITTORIA,39,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,25.85,75,12/10/16,25/12/16
05/10/16,363079/2016,"CONDOMINIO VIA VITTORIA COLONNA ,39 ",80285000156,Via COLONNA VITTORIA,39,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,30.55,75,12/10/16,25/12/16
05/10/16,363079/2016,"CONDOMINIO VIA VITTORIA COLONNA ,39 ",80285000156,Via COLONNA VITTORIA,39,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,18.2,75,12/10/16,25/12/16
05/10/16,363667/2016,CONDOMINIO VIALE SUZZANI GIOVANNI 17 ,95707890158,Viale SUZZANI GIOVANNI,17,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,40.9,80,07/11/16,25/01/17
05/10/16,363667/2016,CONDOMINIO VIALE SUZZANI GIOVANNI 17 ,95707890158,Viale SUZZANI GIOVANNI,17,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,7.2,80,07/11/16,25/01/17
05/10/16,363667/2016,CONDOMINIO VIALE SUZZANI GIOVANNI 17 ,95707890158,Viale SUZZANI GIOVANNI,17,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,44.99,80,07/11/16,25/01/17
05/10/16,368921/2016,CONDOMINIO VIA PAOLI ALESSANDRO 3 ,80064380159,Via PAOLI ALESSANDRO,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",26,120,17/10/16,13/02/17
05/10/16,371135/2016,HOTEL MONOPOLE DE LA GARE SRL ,716270152,Via FILZI FABIO,43,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",16.5,180,14/10/16,11/04/17
05/10/16,371135/2016,HOTEL MONOPOLE DE LA GARE SRL ,716270152,Via FILZI FABIO,43,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,16.8,180,14/10/16,11/04/17
05/10/16,376555/2016,CONDOMINIO DI VA PEROSI 2 ,80179720158,Via SODERINI LUIGI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,43.56,75,,
05/10/16,376584/2016,CONDOMINIO DI VIA VENINI 43 ,95579660150,Via VENINI GIULIO E CORRADO,43,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",20.16,75,17/10/16,30/12/16
05/10/16,376584/2016,CONDOMINIO DI VIA VENINI 43 ,95579660150,Via VENINI GIULIO E CORRADO,43,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,9.9,75,17/10/16,30/12/16
05/10/16,388232/2016,CONDOMINIO VIA SAN GALDINO 6 ,95573440153,Via SAN GALDINO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,4.18,105,17/10/16,29/01/17
05/10/16,388232/2016,CONDOMINIO VIA SAN GALDINO 6 ,95573440153,Via SAN GALDINO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,4.18,105,17/10/16,29/01/17
05/10/16,388232/2016,CONDOMINIO VIA SAN GALDINO 6 ,95573440153,Via SAN GALDINO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,2.475,105,17/10/16,29/01/17
05/10/16,388232/2016,CONDOMINIO VIA SAN GALDINO 6 ,95573440153,Via SAN GALDINO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,2.475,105,17/10/16,29/01/17
05/10/16,388232/2016,CONDOMINIO VIA SAN GALDINO 6 ,95573440153,Via SAN GALDINO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,3.41,105,17/10/16,29/01/17
05/10/16,388232/2016,CONDOMINIO VIA SAN GALDINO 6 ,95573440153,Via SAN GALDINO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,3.74,105,17/10/16,29/01/17
05/10/16,388232/2016,CONDOMINIO VIA SAN GALDINO 6 ,95573440153,Via SAN GALDINO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,2.64,105,17/10/16,29/01/17
